ds,Close,High,Low,Open,Adj Close,Volume
26-02-1981,0.457589,0.459821,0.457589,0.457589,0.362566,2710400
27-02-1981,0.473214,0.477679,0.473214,0.473214,0.374946,3690400
02-03-1981,0.475446,0.477679,0.475446,0.475446,0.376715,2940000
03-03-1981,0.46875,0.470982,0.46875,0.470982,0.371409,4043200
04-03-1981,0.464286,0.466518,0.464286,0.466518,0.367872,3427200
05-03-1981,0.462054,0.464286,0.462054,0.464286,0.366103,1344000
06-03-1981,0.457589,0.462054,0.457589,0.462054,0.362566,2900800
09-03-1981,0.421875,0.424107,0.421875,0.424107,0.334268,3830400
10-03-1981,0.401786,0.404018,0.401786,0.404018,0.318351,7095200
11-03-1981,0.386161,0.390625,0.386161,0.390625,0.30597,7464800
12-03-1981,0.401786,0.404018,0.401786,0.401786,0.318351,14812000
13-03-1981,0.397321,0.399554,0.397321,0.399554,0.314814,57825600
16-03-1981,0.412946,0.417411,0.412946,0.412946,0.327194,9307200
17-03-1981,0.433036,0.4375,0.433036,0.433036,0.343111,10936800
18-03-1981,0.459821,0.464286,0.459821,0.459821,0.364335,9234400
19-03-1981,0.455357,0.457589,0.455357,0.457589,0.360798,9452800
20-03-1981,0.459821,0.464286,0.459821,0.459821,0.364335,3651200
23-03-1981,0.477679,0.482143,0.477679,0.477679,0.378484,5504800
24-03-1981,0.475446,0.477679,0.475446,0.477679,0.376715,7039200
25-03-1981,0.466518,0.470982,0.466518,0.470982,0.369641,1764000
26-03-1981,0.457589,0.459821,0.457589,0.459821,0.362566,3068800
27-03-1981,0.441964,0.444196,0.441964,0.444196,0.350186,3063200
30-03-1981,0.441964,0.446429,0.441964,0.441964,0.350186,2475200
31-03-1981,0.4375,0.441964,0.4375,0.441964,0.346649,3998400
01-04-1981,0.433036,0.435268,0.433036,0.435268,0.343111,8517600
02-04-1981,0.470982,0.473214,0.470982,0.470982,0.373178,7851200
03-04-1981,0.473214,0.475446,0.473214,0.473214,0.374946,4121600
06-04-1981,0.464286,0.466518,0.464286,0.466518,0.367872,5700800
07-04-1981,0.459821,0.462054,0.459821,0.462054,0.364335,2671200
08-04-1981,0.482143,0.486607,0.482143,0.482143,0.382021,5488000
09-04-1981,0.491071,0.493304,0.491071,0.491071,0.389095,3124800
10-04-1981,0.497768,0.5,0.497768,0.497768,0.394401,8366400
13-04-1981,0.497768,0.5,0.497768,0.497768,0.394401,4015200
14-04-1981,0.497768,0.5,0.497768,0.497768,0.394401,1663200
15-04-1981,0.473214,0.475446,0.473214,0.475446,0.374946,8512000
16-04-1981,0.446429,0.448661,0.446429,0.448661,0.353723,5969600
20-04-1981,0.459821,0.462054,0.459821,0.459821,0.364335,8836800
21-04-1981,0.491071,0.493304,0.491071,0.491071,0.389095,7134400
22-04-1981,0.508929,0.511161,0.508929,0.508929,0.403244,4748800
23-04-1981,0.522321,0.524554,0.522321,0.522321,0.413856,14504000
24-04-1981,0.517857,0.522321,0.517857,0.522321,0.410319,8764000
27-04-1981,0.513393,0.515625,0.513393,0.515625,0.406782,9632000
28-04-1981,0.504464,0.506696,0.504464,0.506696,0.399707,8047200
29-04-1981,0.497768,0.5,0.497768,0.5,0.394401,3410400
30-04-1981,0.506696,0.511161,0.506696,0.506696,0.401476,3152800
01-05-1981,0.506696,0.511161,0.506696,0.506696,0.401476,4138400
04-05-1981,0.504464,0.506696,0.504464,0.506696,0.399707,3612000
05-05-1981,0.502232,0.504464,0.502232,0.504464,0.397938,4384800
06-05-1981,0.488839,0.491071,0.488839,0.491071,0.387327,4737600
07-05-1981,0.495536,0.497768,0.495536,0.495536,0.392633,2340800
08-05-1981,0.5,0.502232,0.5,0.5,0.39617,1976800
11-05-1981,0.488839,0.491071,0.488839,0.491071,0.387327,2984800
12-05-1981,0.488839,0.495536,0.488839,0.488839,0.387327,1064000
13-05-1981,0.486607,0.493304,0.486607,0.488839,0.385558,1226400
14-05-1981,0.479911,0.484375,0.479911,0.484375,0.380252,1232000
15-05-1981,0.491071,0.497768,0.491071,0.491071,0.389095,1226400
18-05-1981,0.5,0.504464,0.5,0.5,0.39617,1041600
19-05-1981,0.491071,0.493304,0.491071,0.493304,0.389095,6356000
20-05-1981,0.506696,0.511161,0.506696,0.506696,0.401476,3320800
21-05-1981,0.535714,0.537946,0.535714,0.535714,0.424468,8052800
22-05-1981,0.560268,0.564732,0.560268,0.560268,0.443922,7856800
26-05-1981,0.558036,0.560268,0.558036,0.560268,0.442154,21336000
27-05-1981,0.589286,0.591518,0.589286,0.589286,0.466915,37374400
28-05-1981,0.589286,0.591518,0.589286,0.589286,0.466915,18496800
29-05-1981,0.591518,0.59375,0.591518,0.591518,0.468683,14845600
01-06-1981,0.591518,0.59375,0.591518,0.591518,0.468683,12812800
02-06-1981,0.5625,0.564732,0.5625,0.564732,0.445691,10108000
03-06-1981,0.5625,0.566964,0.5625,0.5625,0.445691,9861600
04-06-1981,0.573661,0.575893,0.573661,0.573661,0.454534,14016800
05-06-1981,0.564732,0.566964,0.564732,0.566964,0.44746,14420000
08-06-1981,0.544643,0.546875,0.544643,0.546875,0.431542,23374400
09-06-1981,0.555804,0.558036,0.555804,0.555804,0.440385,29898400
10-06-1981,0.5625,0.569196,0.5625,0.5625,0.445691,6305600
11-06-1981,0.587054,0.589286,0.587054,0.587054,0.465146,9744000
12-06-1981,0.580357,0.582589,0.580357,0.582589,0.45984,6451200
15-06-1981,0.578125,0.580357,0.578125,0.580357,0.458071,35940800
16-06-1981,0.566964,0.569196,0.566964,0.569196,0.449228,9312800
17-06-1981,0.558036,0.560268,0.558036,0.560268,0.442154,6893600
18-06-1981,0.555804,0.560268,0.555804,0.558036,0.440385,5762400
19-06-1981,0.540179,0.542411,0.540179,0.542411,0.428005,6876800
22-06-1981,0.520089,0.522321,0.520089,0.522321,0.412087,2710400
23-06-1981,0.529018,0.533482,0.529018,0.529018,0.419162,3757600
24-06-1981,0.515625,0.520089,0.515625,0.520089,0.40855,5756800
25-06-1981,0.526786,0.529018,0.526786,0.526786,0.417393,6064800
26-06-1981,0.520089,0.524554,0.520089,0.524554,0.412087,5947200
29-06-1981,0.502232,0.506696,0.502232,0.506696,0.397938,2648800
30-06-1981,0.464286,0.466518,0.464286,0.466518,0.367872,8976800
01-07-1981,0.459821,0.462054,0.459821,0.462054,0.364335,42616000
02-07-1981,0.459821,0.462054,0.459821,0.459821,0.364335,7571200
06-07-1981,0.444196,0.448661,0.444196,0.448661,0.351954,4132800
07-07-1981,0.448661,0.453125,0.448661,0.448661,0.355492,3959200
08-07-1981,0.466518,0.46875,0.466518,0.466518,0.369641,4155200
09-07-1981,0.430804,0.433036,0.430804,0.433036,0.341343,8220800
10-07-1981,0.397321,0.399554,0.397321,0.399554,0.314814,13792800
13-07-1981,0.40625,0.408482,0.40625,0.40625,0.321888,11435200
14-07-1981,0.424107,0.428571,0.424107,0.424107,0.336037,4944800
15-07-1981,0.435268,0.4375,0.435268,0.435268,0.34488,2738400
16-07-1981,0.446429,0.450893,0.446429,0.446429,0.353723,3808000
17-07-1981,0.462054,0.464286,0.462054,0.462054,0.366103,4956000
20-07-1981,0.430804,0.433036,0.430804,0.433036,0.341343,5913600
21-07-1981,0.428571,0.430804,0.428571,0.430804,0.339574,7985600
22-07-1981,0.404018,0.408482,0.404018,0.408482,0.320119,5667200
23-07-1981,0.415179,0.417411,0.415179,0.415179,0.328962,8612800
24-07-1981,0.428571,0.430804,0.428571,0.428571,0.339574,7212800
27-07-1981,0.446429,0.448661,0.446429,0.446429,0.353723,4334400
28-07-1981,0.430804,0.433036,0.430804,0.433036,0.341343,5712000
29-07-1981,0.424107,0.426339,0.424107,0.426339,0.336037,3875200
30-07-1981,0.439732,0.444196,0.439732,0.439732,0.348417,2475200
31-07-1981,0.446429,0.448661,0.446429,0.446429,0.353723,2738400
03-08-1981,0.441964,0.446429,0.441964,0.446429,0.350186,3108000
04-08-1981,0.448661,0.450893,0.448661,0.448661,0.355492,7918400
05-08-1981,0.462054,0.464286,0.462054,0.462054,0.366103,4373600
06-08-1981,0.450893,0.453125,0.450893,0.453125,0.35726,2632000
07-08-1981,0.450893,0.453125,0.450893,0.450893,0.35726,2301600
11-08-1981,0.4375,0.441964,0.4375,0.441964,0.346649,17864000
12-08-1981,0.428571,0.430804,0.428571,0.430804,0.339574,6568800
13-08-1981,0.415179,0.417411,0.415179,0.417411,0.328962,6871200
14-08-1981,0.408482,0.412946,0.408482,0.412946,0.323657,6048000
17-08-1981,0.395089,0.399554,0.395089,0.399554,0.313045,4726400
18-08-1981,0.386161,0.390625,0.386161,0.390625,0.30597,4250400
19-08-1981,0.381696,0.386161,0.381696,0.386161,0.302433,5168800
20-08-1981,0.386161,0.388393,0.386161,0.386161,0.30597,4278400
21-08-1981,0.359375,0.363839,0.359375,0.363839,0.284747,10477600
24-08-1981,0.337054,0.339286,0.337054,0.339286,0.267061,5768000
25-08-1981,0.345982,0.348214,0.345982,0.345982,0.274135,10175200
26-08-1981,0.339286,0.341518,0.339286,0.341518,0.26883,8400000
27-08-1981,0.341518,0.34375,0.341518,0.341518,0.270598,6479200
28-08-1981,0.359375,0.361607,0.359375,0.359375,0.284747,9508800
31-08-1981,0.359375,0.361607,0.359375,0.359375,0.284747,10236800
01-09-1981,0.381696,0.383929,0.381696,0.381696,0.302433,9256800
02-09-1981,0.388393,0.390625,0.388393,0.388393,0.307739,4844000
03-09-1981,0.368304,0.372768,0.368304,0.372768,0.291822,9368800
04-09-1981,0.363839,0.366071,0.363839,0.366071,0.288284,3813600
08-09-1981,0.352679,0.354911,0.352679,0.354911,0.279441,6361600
09-09-1981,0.352679,0.354911,0.352679,0.352679,0.279441,7632800
10-09-1981,0.354911,0.357143,0.354911,0.354911,0.28121,8702400
11-09-1981,0.350446,0.352679,0.350446,0.352679,0.277673,4384800
14-09-1981,0.339286,0.341518,0.339286,0.341518,0.26883,6921600
15-09-1981,0.330357,0.332589,0.330357,0.332589,0.261755,4877600
16-09-1981,0.323661,0.325893,0.323661,0.325893,0.256449,4838400
17-09-1981,0.314732,0.316964,0.314732,0.316964,0.249375,4844000
18-09-1981,0.316964,0.319196,0.316964,0.316964,0.251143,6580000
21-09-1981,0.319196,0.321429,0.319196,0.319196,0.252912,12258400
22-09-1981,0.301339,0.303571,0.301339,0.303571,0.238763,11855200
23-09-1981,0.294643,0.299107,0.294643,0.299107,0.233457,7050400
24-09-1981,0.292411,0.294643,0.292411,0.294643,0.231689,4575200
25-09-1981,0.254464,0.258929,0.254464,0.258929,0.201622,8652000
28-09-1981,0.256696,0.258929,0.256696,0.256696,0.203391,22932000
29-09-1981,0.270089,0.272321,0.270089,0.270089,0.214002,23671200
30-09-1981,0.272321,0.274554,0.272321,0.272321,0.215771,12499200
01-10-1981,0.272321,0.274554,0.272321,0.272321,0.215771,15282400
02-10-1981,0.294643,0.296875,0.294643,0.294643,0.233457,11261600
05-10-1981,0.303571,0.308036,0.303571,0.303571,0.240532,10774400
06-10-1981,0.301339,0.303571,0.301339,0.303571,0.238763,7089600
07-10-1981,0.319196,0.323661,0.319196,0.319196,0.252912,9710400
08-10-1981,0.330357,0.332589,0.330357,0.330357,0.261755,7772800
09-10-1981,0.332589,0.337054,0.332589,0.332589,0.263524,13630400
12-10-1981,0.34375,0.345982,0.34375,0.34375,0.272367,6837600
13-10-1981,0.34375,0.348214,0.34375,0.34375,0.272367,11048800
14-10-1981,0.323661,0.325893,0.323661,0.325893,0.256449,7744800
15-10-1981,0.330357,0.332589,0.330357,0.330357,0.261755,7358400
16-10-1981,0.325893,0.328125,0.325893,0.328125,0.258218,9116800
19-10-1981,0.332589,0.334821,0.332589,0.332589,0.263524,5146400
20-10-1981,0.350446,0.352679,0.350446,0.350446,0.277673,8932000
21-10-1981,0.350446,0.352679,0.350446,0.350446,0.277673,19224800
22-10-1981,0.348214,0.350446,0.348214,0.350446,0.275904,8069600
23-10-1981,0.339286,0.341518,0.339286,0.341518,0.26883,6977600
26-10-1981,0.339286,0.341518,0.339286,0.339286,0.26883,6820800
27-10-1981,0.345982,0.350446,0.345982,0.345982,0.274135,21397600
28-10-1981,0.357143,0.359375,0.357143,0.357143,0.282978,11043200
29-10-1981,0.352679,0.354911,0.352679,0.354911,0.279441,7621600
30-10-1981,0.357143,0.359375,0.357143,0.357143,0.282978,13182400
02-11-1981,0.357143,0.359375,0.357143,0.357143,0.282978,9228800
03-11-1981,0.352679,0.354911,0.352679,0.354911,0.279441,7095200
04-11-1981,0.34375,0.345982,0.34375,0.345982,0.272367,5952800
05-11-1981,0.319196,0.321429,0.319196,0.321429,0.252912,5840800
06-11-1981,0.321429,0.323661,0.321429,0.321429,0.254681,6148800
09-11-1981,0.325893,0.328125,0.325893,0.325893,0.258218,5096000
10-11-1981,0.328125,0.330357,0.328125,0.328125,0.259987,4188800
11-11-1981,0.337054,0.339286,0.337054,0.337054,0.267061,6860000
12-11-1981,0.348214,0.350446,0.348214,0.348214,0.275904,9979200
13-11-1981,0.323661,0.325893,0.323661,0.325893,0.256449,5252800
16-11-1981,0.319196,0.321429,0.319196,0.321429,0.252912,5639200
17-11-1981,0.325893,0.328125,0.325893,0.325893,0.258218,8853600
18-11-1981,0.337054,0.339286,0.337054,0.337054,0.267061,7285600
19-11-1981,0.337054,0.339286,0.337054,0.337054,0.267061,10001600
20-11-1981,0.339286,0.341518,0.339286,0.339286,0.26883,9525600
23-11-1981,0.323661,0.328125,0.323661,0.328125,0.256449,5740000
24-11-1981,0.321429,0.323661,0.321429,0.323661,0.254681,5538400
25-11-1981,0.328125,0.330357,0.328125,0.328125,0.259987,13137600
27-11-1981,0.337054,0.339286,0.337054,0.337054,0.267061,9312800
30-11-1981,0.332589,0.334821,0.332589,0.334821,0.263524,5992000
01-12-1981,0.332589,0.334821,0.332589,0.332589,0.263524,5846400
02-12-1981,0.334821,0.337054,0.334821,0.334821,0.265292,9391200
03-12-1981,0.330357,0.332589,0.330357,0.332589,0.261755,5107200
04-12-1981,0.339286,0.341518,0.339286,0.339286,0.26883,34288800
07-12-1981,0.341518,0.34375,0.341518,0.341518,0.270598,14823200
08-12-1981,0.334821,0.339286,0.334821,0.339286,0.265292,12656000
09-12-1981,0.337054,0.339286,0.337054,0.337054,0.267061,8568000
10-12-1981,0.337054,0.339286,0.337054,0.337054,0.267061,9352000
11-12-1981,0.334821,0.339286,0.334821,0.337054,0.265292,19023200
14-12-1981,0.323661,0.328125,0.323661,0.328125,0.256449,6311200
15-12-1981,0.332589,0.334821,0.332589,0.332589,0.263524,7828800
16-12-1981,0.348214,0.350446,0.348214,0.348214,0.275904,16363200
17-12-1981,0.377232,0.379464,0.377232,0.377232,0.298896,12863200
18-12-1981,0.408482,0.410714,0.408482,0.408482,0.323657,17931200
21-12-1981,0.390625,0.392857,0.390625,0.392857,0.309508,14100800
22-12-1981,0.397321,0.399554,0.397321,0.397321,0.314814,13456800
23-12-1981,0.388393,0.390625,0.388393,0.390625,0.307739,7224000
24-12-1981,0.390625,0.392857,0.390625,0.390625,0.309508,7229600
28-12-1981,0.372768,0.377232,0.372768,0.377232,0.295359,9144800
29-12-1981,0.379464,0.383929,0.379464,0.379464,0.300665,6059200
30-12-1981,0.395089,0.397321,0.395089,0.395089,0.313045,8047200
31-12-1981,0.395089,0.397321,0.395089,0.395089,0.313045,13664000
04-01-1982,0.392857,0.395089,0.392857,0.395089,0.311276,17813600
05-01-1982,0.372768,0.377232,0.372768,0.377232,0.295359,8960000
06-01-1982,0.368304,0.370536,0.368304,0.370536,0.291822,16520000
07-01-1982,0.339286,0.34375,0.339286,0.34375,0.26883,17511200
08-01-1982,0.354911,0.357143,0.354911,0.354911,0.28121,14151200
11-01-1982,0.332589,0.334821,0.332589,0.334821,0.263524,8332800
12-01-1982,0.321429,0.323661,0.321429,0.323661,0.254681,14980000
13-01-1982,0.319196,0.321429,0.319196,0.321429,0.252912,10438400
14-01-1982,0.334821,0.337054,0.334821,0.334821,0.265292,6428800
15-01-1982,0.357143,0.361607,0.357143,0.357143,0.282978,11676000
18-01-1982,0.363839,0.368304,0.363839,0.363839,0.288284,7000000
19-01-1982,0.354911,0.359375,0.354911,0.359375,0.28121,13876800
20-01-1982,0.361607,0.363839,0.361607,0.361607,0.286516,6456800
21-01-1982,0.368304,0.370536,0.368304,0.368304,0.291822,8332800
22-01-1982,0.370536,0.372768,0.370536,0.370536,0.29359,6064800
25-01-1982,0.359375,0.361607,0.359375,0.361607,0.284747,11177600
26-01-1982,0.345982,0.350446,0.345982,0.350446,0.274135,5303200
27-01-1982,0.348214,0.352679,0.348214,0.348214,0.275904,7840000
28-01-1982,0.359375,0.361607,0.359375,0.359375,0.284747,9900800
29-01-1982,0.363839,0.366071,0.363839,0.363839,0.288284,13288800
01-02-1982,0.359375,0.363839,0.359375,0.363839,0.284747,9632000
02-02-1982,0.361607,0.366071,0.361607,0.361607,0.286516,13568800
03-02-1982,0.361607,0.363839,0.361607,0.361607,0.286516,7868000
04-02-1982,0.352679,0.354911,0.352679,0.354911,0.279441,5510400
05-02-1982,0.352679,0.354911,0.352679,0.352679,0.279441,10074400
08-02-1982,0.330357,0.332589,0.330357,0.332589,0.261755,7924000
09-02-1982,0.330357,0.332589,0.330357,0.330357,0.261755,14476000
10-02-1982,0.334821,0.337054,0.334821,0.334821,0.265292,9699200
11-02-1982,0.330357,0.332589,0.330357,0.332589,0.261755,6132000
12-02-1982,0.334821,0.337054,0.334821,0.334821,0.265292,4911200
16-02-1982,0.328125,0.330357,0.328125,0.330357,0.259987,8579200
17-02-1982,0.332589,0.334821,0.332589,0.332589,0.263524,6395200
18-02-1982,0.337054,0.339286,0.337054,0.337054,0.267061,7095200
19-02-1982,0.334821,0.337054,0.334821,0.337054,0.265292,3399200
22-02-1982,0.330357,0.332589,0.330357,0.332589,0.261755,6658400
23-02-1982,0.325893,0.328125,0.325893,0.328125,0.258218,8635200
24-02-1982,0.328125,0.330357,0.328125,0.328125,0.259987,9486400
25-02-1982,0.325893,0.328125,0.325893,0.328125,0.258218,7700000
26-02-1982,0.325893,0.328125,0.325893,0.325893,0.258218,4356800
01-03-1982,0.328125,0.330357,0.328125,0.328125,0.259987,8825600
02-03-1982,0.328125,0.330357,0.328125,0.328125,0.259987,8702400
03-03-1982,0.328125,0.330357,0.328125,0.328125,0.259987,5913600
04-03-1982,0.321429,0.323661,0.321429,0.323661,0.254681,9592800
05-03-1982,0.296875,0.299107,0.296875,0.299107,0.235226,11328800
08-03-1982,0.292411,0.294643,0.292411,0.294643,0.231689,8786400
09-03-1982,0.294643,0.296875,0.294643,0.294643,0.233457,13126400
10-03-1982,0.290179,0.292411,0.290179,0.292411,0.22992,21733600
11-03-1982,0.290179,0.294643,0.290179,0.290179,0.22992,5644800
12-03-1982,0.272321,0.274554,0.272321,0.274554,0.215771,11636800
15-03-1982,0.270089,0.272321,0.270089,0.272321,0.214002,12840800
16-03-1982,0.265625,0.267857,0.265625,0.267857,0.210465,11788000
17-03-1982,0.252232,0.254464,0.252232,0.254464,0.199854,12622400
18-03-1982,0.272321,0.274554,0.272321,0.272321,0.215771,14084000
19-03-1982,0.296875,0.299107,0.296875,0.296875,0.235226,16452800
22-03-1982,0.319196,0.321429,0.319196,0.319196,0.252912,17298400
23-03-1982,0.314732,0.316964,0.314732,0.316964,0.249375,13988800
24-03-1982,0.296875,0.299107,0.296875,0.299107,0.235226,12902400
25-03-1982,0.294643,0.296875,0.294643,0.296875,0.233457,21028000
26-03-1982,0.290179,0.292411,0.290179,0.292411,0.22992,12695200
29-03-1982,0.296875,0.299107,0.296875,0.296875,0.235226,16900800
30-03-1982,0.301339,0.303571,0.301339,0.301339,0.238763,19488000
31-03-1982,0.301339,0.303571,0.301339,0.301339,0.238763,12538400
01-04-1982,0.316964,0.319196,0.316964,0.316964,0.251143,14784000
02-04-1982,0.316964,0.319196,0.316964,0.316964,0.251143,21201600
05-04-1982,0.316964,0.319196,0.316964,0.316964,0.251143,21660800
06-04-1982,0.314732,0.316964,0.314732,0.316964,0.249375,17897600
07-04-1982,0.310268,0.3125,0.310268,0.3125,0.245838,7274400
08-04-1982,0.3125,0.314732,0.3125,0.3125,0.247606,5997600
12-04-1982,0.310268,0.314732,0.310268,0.3125,0.245838,11076800
13-04-1982,0.285714,0.287946,0.285714,0.287946,0.226383,21324800
14-04-1982,0.287946,0.290179,0.287946,0.287946,0.228151,28397600
15-04-1982,0.292411,0.294643,0.292411,0.292411,0.231689,41070400
16-04-1982,0.301339,0.303571,0.301339,0.301339,0.238763,26012000
19-04-1982,0.294643,0.299107,0.294643,0.299107,0.233457,10320800
20-04-1982,0.28125,0.283482,0.28125,0.283482,0.222846,20137600
21-04-1982,0.279018,0.28125,0.279018,0.28125,0.221077,18256000
22-04-1982,0.274554,0.276786,0.274554,0.276786,0.21754,13148800
23-04-1982,0.274554,0.276786,0.274554,0.274554,0.21754,12073600
26-04-1982,0.28125,0.283482,0.28125,0.28125,0.222846,14481600
27-04-1982,0.272321,0.274554,0.272321,0.274554,0.215771,17567200
28-04-1982,0.261161,0.263393,0.261161,0.263393,0.206928,24808000
29-04-1982,0.261161,0.263393,0.261161,0.261161,0.206928,20557600
30-04-1982,0.263393,0.265625,0.263393,0.263393,0.208697,69350400
03-05-1982,0.272321,0.274554,0.272321,0.272321,0.215771,20675200
04-05-1982,0.28125,0.283482,0.28125,0.28125,0.222846,18496800
05-05-1982,0.276786,0.28125,0.276786,0.28125,0.219308,13484800
06-05-1982,0.285714,0.287946,0.285714,0.285714,0.226383,18866400
07-05-1982,0.290179,0.292411,0.290179,0.290179,0.22992,21179200
10-05-1982,0.285714,0.287946,0.285714,0.287946,0.226383,7901600
11-05-1982,0.276786,0.279018,0.276786,0.279018,0.219308,25754400
12-05-1982,0.270089,0.272321,0.270089,0.272321,0.214002,17752000
13-05-1982,0.272321,0.274554,0.272321,0.272321,0.215771,13613600
14-05-1982,0.261161,0.265625,0.261161,0.265625,0.206928,23934400
17-05-1982,0.256696,0.258929,0.256696,0.258929,0.203391,19051200
18-05-1982,0.252232,0.254464,0.252232,0.254464,0.199854,30508800
19-05-1982,0.25,0.252232,0.25,0.252232,0.198085,18821600
20-05-1982,0.252232,0.254464,0.252232,0.252232,0.199854,6904800
21-05-1982,0.254464,0.256696,0.254464,0.254464,0.201622,9710400
24-05-1982,0.256696,0.258929,0.256696,0.256696,0.203391,7996800
25-05-1982,0.256696,0.258929,0.256696,0.256696,0.203391,12891200
26-05-1982,0.254464,0.256696,0.254464,0.256696,0.201622,10819200
27-05-1982,0.25,0.252232,0.25,0.252232,0.198085,7812000
28-05-1982,0.25,0.252232,0.25,0.25,0.198085,4799200
01-06-1982,0.245536,0.247768,0.245536,0.247768,0.194548,11900000
02-06-1982,0.25,0.252232,0.25,0.25,0.198085,8226400
03-06-1982,0.241071,0.245536,0.241071,0.245536,0.19101,9940000
04-06-1982,0.234375,0.236607,0.234375,0.236607,0.185705,9419200
07-06-1982,0.234375,0.236607,0.234375,0.234375,0.185705,9290400
08-06-1982,0.232143,0.234375,0.232143,0.234375,0.183936,7851200
09-06-1982,0.227679,0.229911,0.227679,0.229911,0.180399,8461600
10-06-1982,0.229911,0.232143,0.229911,0.229911,0.182167,8601600
11-06-1982,0.238839,0.241071,0.238839,0.238839,0.189242,13658400
14-06-1982,0.238839,0.241071,0.238839,0.238839,0.189242,7498400
15-06-1982,0.238839,0.241071,0.238839,0.238839,0.189242,8803200
16-06-1982,0.238839,0.241071,0.238839,0.238839,0.189242,10432800
17-06-1982,0.234375,0.236607,0.234375,0.236607,0.185705,7291200
18-06-1982,0.229911,0.234375,0.229911,0.234375,0.182167,4967200
21-06-1982,0.229911,0.232143,0.229911,0.229911,0.182167,7134400
22-06-1982,0.238839,0.243304,0.238839,0.238839,0.189242,4390400
23-06-1982,0.245536,0.25,0.245536,0.245536,0.194548,13188000
24-06-1982,0.245536,0.247768,0.245536,0.245536,0.194548,11037600
25-06-1982,0.236607,0.238839,0.236607,0.238839,0.187473,6669600
28-06-1982,0.234375,0.236607,0.234375,0.236607,0.185705,6288800
29-06-1982,0.227679,0.229911,0.227679,0.229911,0.180399,8954400
30-06-1982,0.227679,0.229911,0.227679,0.227679,0.180399,16906400
01-07-1982,0.225446,0.227679,0.225446,0.227679,0.17863,13932800
02-07-1982,0.214286,0.216518,0.214286,0.216518,0.169787,14526400
06-07-1982,0.205357,0.207589,0.205357,0.207589,0.162713,21924000
07-07-1982,0.205357,0.207589,0.205357,0.205357,0.162713,7593600
08-07-1982,0.196429,0.198661,0.196429,0.198661,0.155638,41081600
09-07-1982,0.203125,0.205357,0.203125,0.203125,0.160944,32104800
12-07-1982,0.207589,0.209821,0.207589,0.207589,0.164481,15848000
13-07-1982,0.220982,0.223214,0.220982,0.220982,0.175093,28593600
14-07-1982,0.223214,0.227679,0.223214,0.223214,0.176862,17780000
15-07-1982,0.227679,0.229911,0.227679,0.227679,0.180399,16447200
16-07-1982,0.236607,0.238839,0.236607,0.236607,0.187473,19252800
19-07-1982,0.238839,0.241071,0.238839,0.238839,0.189242,20944000
20-07-1982,0.254464,0.256696,0.254464,0.254464,0.201622,12426400
21-07-1982,0.254464,0.256696,0.254464,0.254464,0.201622,17925600
22-07-1982,0.256696,0.258929,0.256696,0.256696,0.203391,8803200
23-07-1982,0.252232,0.254464,0.252232,0.254464,0.199854,4575200
26-07-1982,0.241071,0.243304,0.241071,0.243304,0.19101,14212800
27-07-1982,0.241071,0.243304,0.241071,0.241071,0.19101,8080800
28-07-1982,0.229911,0.232143,0.229911,0.232143,0.182167,13378400
29-07-1982,0.238839,0.241071,0.238839,0.238839,0.189242,15467200
30-07-1982,0.241071,0.243304,0.241071,0.241071,0.19101,9654400
02-08-1982,0.247768,0.25,0.247768,0.247768,0.196316,23598400
03-08-1982,0.232143,0.234375,0.232143,0.234375,0.183936,22467200
04-08-1982,0.229911,0.232143,0.229911,0.232143,0.182167,20966400
05-08-1982,0.220982,0.223214,0.220982,0.223214,0.175093,17438400
06-08-1982,0.21875,0.220982,0.21875,0.220982,0.173324,24208800
09-08-1982,0.220982,0.223214,0.220982,0.220982,0.175093,14028000
10-08-1982,0.234375,0.236607,0.234375,0.234375,0.185705,28061600
11-08-1982,0.236607,0.238839,0.236607,0.236607,0.187473,17472000
12-08-1982,0.234375,0.236607,0.234375,0.236607,0.185705,7655200
13-08-1982,0.234375,0.236607,0.234375,0.234375,0.185705,6490400
16-08-1982,0.238839,0.241071,0.238839,0.238839,0.189242,9604000
17-08-1982,0.254464,0.258929,0.254464,0.254464,0.201622,11933600
18-08-1982,0.254464,0.256696,0.254464,0.254464,0.201622,31264800
19-08-1982,0.256696,0.258929,0.256696,0.256696,0.203391,11905600
20-08-1982,0.263393,0.265625,0.263393,0.263393,0.208697,13714400
23-08-1982,0.274554,0.276786,0.274554,0.274554,0.21754,17421600
24-08-1982,0.287946,0.290179,0.287946,0.287946,0.228151,38942400
25-08-1982,0.308036,0.310268,0.308036,0.308036,0.244069,89269600
26-08-1982,0.316964,0.319196,0.316964,0.316964,0.251143,52645600
27-08-1982,0.301339,0.303571,0.301339,0.303571,0.238763,24662400
30-08-1982,0.305804,0.308036,0.305804,0.305804,0.2423,20109600
31-08-1982,0.321429,0.323661,0.321429,0.321429,0.254681,35140000
01-09-1982,0.3125,0.314732,0.3125,0.314732,0.247606,20641600
02-09-1982,0.325893,0.328125,0.325893,0.325893,0.258218,18855200
03-09-1982,0.328125,0.330357,0.328125,0.328125,0.259987,26135200
07-09-1982,0.310268,0.3125,0.310268,0.3125,0.245838,20344800
08-09-1982,0.321429,0.323661,0.321429,0.321429,0.254681,18082400
09-09-1982,0.314732,0.316964,0.314732,0.316964,0.249375,15898400
